,DISTRICT,tot,NHwhite,NHblack,hispanic,totVAP,WVAP,BVAP,HVAP,G16PREDCli,G16PRELJoh,G16PRERTru,G16USSDBar,G16USSLBuc,G16USSRIsa,G16PSCLHos,G16PSCREch,G18DATG,G18DCmAg,G18DCmIns,G18DCmLab,G18DGOV,G18DLTG,G18DPbSrv,G18DSOS,G18DSchSpr,G18DStSen,G18LCmIns,G18LGOV,G18LPbSrv,G18LSOS,G18RATG,G18RCmAg,G18RCmIns,G18RCmLab,G18RGOV,G18RLTG,G18RPbSrv,G18RSOS,G18RSchSpr,G18RStSen,G20PRERTRU,G20PREDBID,G20PRELJOR,C20PRERTRU,C20PREDBID,C20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,S20USSRLOE,S20USSRCOL,S20USSRGRA,S20USSRJAC,S20USSRTAY,S20USSRJOH,S20USSDWAR,S20USSDJAC,S20USSDLIE,S20USSDJOH,S20USSDJAM,S20USSDSLA,S20USSDWIN,S20USSDTAR,S20USSLSLO,S20USSGFOR,S20USSIBUC,S20USSIBAR,S20USSISTO,S20USSIGRE,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL
20,021,174507.9871118114,139023.45884550863,10912.413907295751,11741.833832460126,125212.94269744902,101927.40958702007,7503.035147005471,7457.033089603686,24816.85494225463,4133.557372186386,62475.62874517492,19470.61022237106,4896.899803598436,64410.16968967127,18304.35830945577,67282.81583144162,26304.870117960414,24667.316074403152,24684.194621583807,24772.044645728085,26983.423161866373,26026.581987406364,49832.33307181217,25913.69954611398,24122.24870806163,25642.75224097689,3062.0563126492016,1305.9175775936112,6171.356680102176,2561.7990484946276,60496.41542680574,61576.24407114774,58960.891586852595,61418.194670668185,59838.38305002282,59913.30940356903,116842.31367570833,58785.51698399547,62465.11639788906,61000.655086313374,75967.9235754125,40465.928636871395,1797.1802431764297,75908.56100600817,40240.58473002362,1791.1768852307175,76878.15812711469,37417.72000457181,3039.0973865477326,44402.63128720625,26801.677853976602,1257.3916592281528,1342.2733463338088,919.9561996072285,851.2256375295844,25553.22962501013,4776.457968948597,3360.3696143825136,1303.1594493765583,979.1837914553655,727.0610890377712,460.3040679786157,342.7287089221631,1223.1124595839588,397.61277174293593,507.86359131833797,343.74457847278836,298.658644005736,314.04617786593127,76447.25834910487,33762.16535323249,5061.454818314529,75718.04691639669,34178.11602343727,4625.591905891785
21,022,171675.77869556716,57287.23238262208,99910.282501258,7217.461839898117,129064.15611973312,48127.19103107136,71000.98598968064,4982.472108270999,43958.35093643323,1479.0746373720017,17185.141951791626,38009.097169368426,1786.1194197952027,18729.179270477627,25151.776228668816,25476.403182593633,41508.61437971176,40567.21660359999,40407.19349421876,41045.271412081776,42578.66025624138,39977.598361906224,81238.36835326371,42804.20537081026,40997.98702381352,48497.303930019654,1209.2527517538686,444.0970572245273,2464.5480926864884,1009.3549123390085,15652.987129884257,16264.18859271419,15535.06194354818,16133.107501783295,15404.011036731617,15361.73213028746,30611.73054522168,14033.075505923047,16323.405845459967,21.58519500063763,18944.134488054435,52699.753978242064,907.0597098976019,18943.134488054435,52695.753978242064,906.0597098976019,19287.134488054435,50566.686804607256,1800.0746373720026,10859.65680887362,6389.410505546013,429.01492747440074,461.022391211601,294.0000000000003,316.0223912116008,30466.977749573234,6745.238839590409,1782.074637372003,2128.067173634803,2418.1194197952036,915.0000000000006,687.0149274744006,6057.074637372002,409.0373186860011,222.0223912116007,254.02985494880085,232.03731868600104,207.00000000000009,213.02985494880087,18998.164343003235,49289.51513865166,2523.171665955606,18633.194197952034,49359.530066126055,2068.1194197952036
22,023,172175.4057960062,99565.73350160911,61802.28376880607,5544.320728940844,128529.5085476487,78078.29267638014,43540.96132268156,3587.218644139784,28242.176092249156,1352.656179805581,40796.97737885982,23798.819174144075,1864.5607010790554,39817.23790011133,15363.51018222477,44168.53319345832,26498.63745454753,25416.17965027934,25468.242214974176,25891.071063966494,26925.61473448565,25164.861910062024,51552.434326110095,29596.841432247256,25662.413672006543,10.69568666191224,1169.5938109363024,416.82809614993766,2545.0791472778465,814.547433528297,38487.78723693384,39231.48826592164,38380.66028935236,39062.545328249675,39330.678503380695,37993.07560031027,75852.8613436168,35313.95169639574,39500.19880514164,48998.086329851096,46212.8268840756,33885.7797834902,861.3904817685143,46210.8268840756,33879.7797834902,861.3904817685143,46042.672550784024,32485.320533354086,1525.1437903250767,25256.282416396763,17177.355625821037,872.2411462457694,688.2227909106557,617.29576855313,755.9285203770199,20066.983728665407,4912.095705661612,1571.0212914266888,1530.0567829315414,1561.403722025476,565.6834881222518,413.8386398171595,1889.7682489260603,444.23103947610906,199.26498990452166,293.7692053322306,203.15054982079513,145.0301409112001,159.952512417615,45195.818197637076,31190.04308024021,2180.4089452094518,44749.98167309023,31134.464045526227,1904.1205204056228
23,024,171947.80972817334,124066.02830271733,33166.43371359688,6909.21749498185,128640.32781552851,95303.5088105903,24236.05267577427,4207.309227688196,25046.472971317613,2486.2691828224174,57282.880669348546,21009.0836564875,2939.319879125742,56060.58282941104,15153.713589106414,61126.063623948045,27298.75926792789,25619.61435589773,25792.575060980613,26256.6685194572,27580.73660190462,26258.550261375745,52118.2192170902,28802.965571558005,26615.610109895886,0.003946035281998,2132.153907073154,840.0750066679262,4248.37378756834,1623.097921672275,59641.23970515034,60980.33756608637,58998.29167458803,60429.36142357887,60212.32481415136,58996.20598366455,117257.43568006354,57053.985788866594,60520.40993560456,70352.34611629775,68208.0385878286,35423.46621916829,1428.5498076851256,68203.0385878286,35419.46621916829,1429.5498076851256,68201.19292018597,33563.99264421078,2250.7815715244105,33229.06074953184,30483.233853737464,1240.7439259424757,1090.754817462538,864.7042312652179,929.049088151876,19402.038510524864,5343.665452594101,2594.904069877841,1513.8760429924996,1616.4768577122138,703.3165117220456,459.1464325786881,1400.1571127417737,812.7316414486348,291.7126186503246,363.20093961516716,312.81213146725344,228.96985903689918,282.01763255573314,67857.01741773539,31348.441765589825,3423.4193872519727,67244.82408738532,31511.005872959162,2955.760058397856
24,025,174016.38964036782,111986.21551766225,52069.15555238397,5684.022900217677,134483.33055952142,89944.20619520886,38127.11680915383,3698.009251395908,25500.016155018926,1699.0080552973795,49152.80361659417,21576.888931667712,2340.1223872111714,48602.46545699283,14799.496001967418,52225.1820526824,24642.236618817664,23175.7584287993,23635.488513141267,23816.73780786653,24989.997648195305,23555.679967992746,48204.69419561257,25218.67716341824,23575.293587259905,41.167038837746645,1449.2480158320586,486.67734216481176,2813.405661691022,1058.3519043764547,48719.11575368786,49980.39509146846,48349.69710107288,49386.880890729015,49482.718804553864,48175.079364418925,95628.78439616926,47528.38372124983,49853.85739505964,58005.535401264664,60161.38169966974,31309.537895437017,898.1610319073156,60153.38169966974,31263.537895437017,898.1610319073156,60098.11761030335,29813.608746514627,1756.225444670242,32181.35108065487,24322.08697648042,930.4895340366289,660.9001616982699,591.9001616982699,725.60386595042,21409.83739553415,4185.151374435292,1513.3719829654965,1075.5861531810183,1014.6827723254078,470.932368079733,426.29307659050914,176.7858297844785,477.78582978447855,168.67149787068703,270.2286638275828,187.11433191379135,152.55716595689566,221.22866382758275,59425.85352093696,28340.35431462026,2581.3043510452294,58886.67477626024,28436.582978447845,2229.1900191314385
25,026,171348.7475143813,60087.38997861872,102690.69349527234,5002.746880517137,126586.94528549715,48667.292610059594,72456.8226614926,3297.8263608437587,41296.577701670765,1056.5423165540244,20507.893601211927,35418.26626907342,1427.2337174112238,21514.616971528743,22657.08617684116,26336.23929731878,39202.85621989572,38097.34978644754,38434.73348180948,38697.16348481993,40478.849481647834,37656.76513894993,77810.771789619,40184.62677955264,38691.12507639915,44532.90353176509,969.2213541965407,303.7037049331772,1812.7878942172078,863.0677304390434,19879.090306546208,20623.82346054183,19712.089278759642,20281.98860468637,20050.87656461919,19228.615553141226,38547.44866320235,18539.073526395765,20464.752702826634,2037.8632088496909,24026.16167444912,46144.28491679207,619.2252568140158,23998.425541314962,46128.343781021365,618.2252568140158,23851.71753691902,44382.30757509766,1504.8439472011964,12588.1867803161,9246.000073875473,456.64541284396694,415.2706705197562,312.0481837151749,357.3483442950699,32466.33213347161,5692.793601659021,1476.1977954031745,1684.604551215559,2055.585326210646,652.1534950708949,750.7147548156953,342.7188562050228,265.71761620913816,154.97776774041355,214.14480922575262,213.08979781255857,112.18392118722915,156.70142770187195,23237.10873439987,43548.522086143494,1823.790168064597,22790.31735219303,43503.13140598962,1511.7280945666569
26,027,172805.72534159376,138619.99657759938,4276.895087827758,16181.72018452813,120170.47143798624,98467.83542643602,2867.2111680389094,10178.469966247532,23301.574698212928,4048.310555287166,68992.0448672112,18042.563109608487,5194.64560115866,69996.06935779552,17503.62624818882,73422.52811202043,25459.72312067426,23817.005475181748,23821.724914459835,23887.796314425694,25931.810560647245,24854.614494993548,48228.695921632614,24932.475063977236,23187.4120211467,24781.463591257914,3090.0088044984213,1342.1979597780535,6323.901205700677,2604.598416847122,65506.48530867738,66611.50707243381,64011.209833000335,66515.04811263217,65021.95514126672,65472.77730397666,126749.55077670168,63845.19014305485,67676.07850300177,66111.20631671695,84038.99920561111,41908.65435572653,1955.244143797963,84039.99921021846,41913.65433274581,1955.2441446048404,84582.32950865099,38952.06482314515,3340.56891670883,43907.47038777716,34524.00286863776,1681.2290939308666,1523.214054725537,964.1258450354568,1053.118332840088,23722.799742376956,6216.826446693501,4301.267048737058,1599.8464022553171,1100.8313844095449,757.6473945110848,531.9194227195921,367.4634736766425,1298.1333694395346,486.4634689386627,499.2871261616553,357.0075472438795,300.2795876775439,423.73550563344105,84525.39513295266,35327.18063165692,5212.062604249323,83912.57147065902,35715.2688161738,4826.05502842273
27,028,172359.11687168968,128780.06550384527,28376.119872438412,9561.986912899341,126140.18117160557,96736.1577028931,19945.07370627266,6217.987299709958,21215.137715081095,2717.2475498645395,57350.676675941446,18222.652773921476,3594.1582111373264,55968.9345981975,15290.99896082188,59595.67735718845,21518.48905688689,20125.05843228252,20280.303070780803,20383.93070933683,21411.051755766723,20621.541376231224,41001.208589073096,21066.616788097264,19995.68578472822,0.149499286441375,1971.8229841109587,830.0340883838945,4116.141037942759,1670.0768276870222,54372.90786672192,55413.0109850856,53737.600802692774,55320.58325060436,54946.04323361684,53923.757987035424,106515.77671530764,53526.6665895016,55911.354917900026,62873.52489895031,69989.92658815761,30098.04525866156,1354.7207215096682,69993.2367077003,30098.083603259973,1354.7207215096682,69573.48098927975,28588.181612795768,2412.5388423453855,38945.14591549254,25711.515993381152,1265.9439242148367,1066.8639448442561,903.0519610395526,835.6095210562079,20645.42511789513,3463.355175816681,1900.7776917873243,1089.7588530214055,902.6295520833303,509.4088766129703,369.8102508534094,194.20481587840678,853.9461921802329,266.9931317197387,300.0365231472789,240.96828729566752,190.7248000156305,205.50666133560824,69075.42873444689,26553.383934682544,3632.703352249473,68353.43544322265,26896.870569296196,3110.8659121327855
28,029,173909.4290070522,113635.06807431331,45085.598353491056,7316.960491799145,131009.88974051087,89030.32147159475,32308.717231006718,4794.965654916205,27185.53060437991,1985.3211357648033,46836.81201758013,22767.77305387836,2612.445043839347,46219.164593613554,17384.06438543323,51016.30066158459,27164.127271025296,24905.11123631523,25120.437816821002,25272.152180689292,26444.282882827298,24838.852539745854,50575.16945248266,26191.317595965877,24952.30575563026,26291.444164917484,1485.0473100926704,574.4596610663039,2889.738012619694,1202.8021215456415,42674.732591159736,44515.114691560055,43194.66172373946,44457.179599342526,44135.61960688269,42883.79132453521,86093.66326896606,42707.87705051824,44985.24893526638,43347.409065808504,53754.630518652935,35530.53124245353,1038.1229478742225,53820.24124440884,35542.020199421655,1038.278141797729,53743.79881754494,33947.433256561395,1834.982345165181,27022.969879633627,22998.908727386963,987.7586241115306,790.9040386920852,658.7794511902363,631.4058008054081,23383.366720958256,4643.3115020938785,1981.2816590396667,1517.7589737473866,1276.16368787106,591.7169820304707,462.29476962846206,311.48697263953136,552.8852777050104,208.93552963352045,328.68352374269284,246.69999069513426,204.86412572405442,196.74435201848334,53322.85911788643,32061.007106981368,2931.4075748890714,52783.210394762355,32270.822669806807,2359.443727503456
29,030,172531.23555438814,123794.96226494065,33138.6715548154,10302.033835528466,125664.20324461187,93513.78009598561,23008.804230770053,6291.0432197218015,21633.784064428033,2199.213587488812,48212.98039499759,19007.206160415346,3235.7839550497447,46808.166294140836,15905.540331132204,50315.050735213954,22236.665720559227,21066.20824261204,20999.79910912907,21306.16762011104,22145.23761358192,21410.690203294864,42804.22928462622,21844.867509448137,21146.341569878776,3.373159583492045,1868.2402562723626,742.3508841568664,3759.656816687242,1526.7272326500513,44964.208938052754,45878.00542956439,44550.04031377123,45822.78389283742,45435.45675569944,44500.33424030973,87865.65460537667,44163.21899317488,46075.76731804971,53780.84970860533,57391.32523497489,30337.22279973269,1212.2128606963922,57394.189626015046,30337.368330688798,1215.2128606959302,56580.33729877122,29271.4213471911,2306.1938027990705,31497.366057473588,20977.66874754033,1104.954586765559,864.7138362486469,863.3525592058648,734.1759501916971,20215.33406716218,4017.385869807031,1729.8031146827664,1388.9841143274311,1263.4945814464606,587.7198435869922,368.7222381335609,168.22169145774566,713.3795024849125,253.16590801670466,302.7667248422441,240.72848853026102,210.0486438291296,243.7051324123461,56367.79340294283,27556.283947116703,3373.9989922893405,55605.79165298878,27981.971762078858,2976.8875457427293
30,031,174298.0222819695,135386.02452531763,23192.99855056487,10761.999001669948,124828.01709270853,100359.01702426051,15587.000548258935,6219.999628722496,17415.215935571978,2011.7864125111882,53216.01960500241,15381.793839584663,3321.2160449502558,50484.83370585917,14193.459668867801,52525.94926478605,18767.946822273236,17745.462980635766,17685.313830253806,17972.338939140216,18379.57479378057,17848.81336945037,35953.746394998576,18318.929232306673,17825.38853192044,0.031146549983415,1773.3180744432602,591.2790801289982,3614.9301088985976,1398.9279029667175,48159.308846611275,48909.78283407154,47592.09251961294,48839.0683397112,49171.24860277987,47771.64979348931,94215.08326676144,47502.53373129537,49148.335738213216,54361.61872914456,66341.85567373625,27571.034922362946,1169.9114368076016,66328.99128151115,27559.892475368288,1170.9114368080636,64934.20151516698,26680.27910613323,2496.3743520231114,36113.968557645116,23431.98420928636,1398.7577155335434,1150.6620048224463,1094.6164623336526,1061.2659321469437,17581.383721722195,3856.607174468023,1830.0728541735382,1336.8507166102027,1247.5549021940171,570.0598783240807,358.05569912960476,188.12333166107643,769.2168933419132,268.7122532513825,325.3883979624713,257.7030362640928,182.77086095121118,306.004755129326,64338.328154295945,25053.01191314921,3491.8310430105857,63519.41345584843,25531.324990026358,3061.7114867928594
31,032,174270.3167977822,133265.11674604955,14464.786148968973,9810.986861680967,130852.77716820467,102430.11242792917,10557.470514998397,6538.897858989438,40154.661327803966,5044.997730773571,53980.22897002992,30448.76139129313,5148.076580406915,62278.11732727183,24467.774185345726,66540.7952872295,40425.56108642321,37868.35276005336,38180.09305620691,38220.58822505125,41898.32556710499,40453.06745347628,77257.3385864397,40160.69890803175,37273.17872997406,39695.05628669856,3342.9463713663913,1500.4755953572328,6637.9863528336355,2874.853040454126,52077.026076228954,53864.699351862546,50618.156010939456,53427.553354267264,50334.60517400784,51443.01351754315,100035.60654430822,49856.816501052985,54762.79191136498,52372.274298254684,56674.5981275774,57033.41602268756,2046.688471715322,56616.353481632854,56972.34208161438,2044.691044716316,59770.311214691406,52534.50861142807,2758.112178257843,35317.76914384794,20255.865912565165,855.1607485889652,928.4688230185219,636.1815489205659,584.1377732078579,38108.22074398358,5698.624841627589,4383.542829462558,1546.7750674983488,1240.1081986454187,809.0266996343407,542.7259575082705,406.6107183438377,1189.9486651415823,479.09850742811483,458.62085223812426,307.6000553732345,297.99702887509517,280.3161642503587,60140.614486377075,48072.58948586156,5210.675690547536,59505.68360824179,48701.9749071521,4512.575904267071
32,033,174119.88732912706,69583.90733946335,61620.118836687274,33571.139184983775,128722.3977630612,59012.13735159313,42663.5903022063,20775.139298585917,43196.83544838808,2488.2360949125996,25074.317559891333,37484.9347287871,3358.749940719007,27396.514708962226,28319.54314618856,32099.843081428484,43963.590033495544,42568.66574651013,42469.262776635085,43030.536584177775,44867.7963844625,43027.66502703406,85475.33290084188,43310.38622244562,42693.117174637984,51881.10738452078,2130.9687443713483,730.7720269223236,3969.543156355347,1940.1050234654736,22834.4764870437,23754.384128755548,22113.799710990792,23440.095002503775,22247.869238840845,22452.889265285474,43825.95516552406,21868.861985541764,23967.196151978427,1265.7572205975862,27658.826600517015,57026.734415130275,1227.9298256003956,27655.918669438815,57027.35204978821,1229.6955382460667,27633.043153379294,55119.5016919356,2346.4116485345426,15456.833787330914,9647.21990237744,592.8142144799538,655.9520157802058,437.0698962903357,353.02306687623195,37385.200749944954,8033.497734736641,2619.8359420165175,2606.4722376501086,2774.8159687212033,1184.4798630055495,619.8789155466014,329.35290117128073,680.5228140435534,337.65311934559884,322.3346290256366,289.610319480058,293.83302421853637,236.8247777495091,27543.59995217598,52937.29004005863,3866.290864631169,27093.63052708478,53478.42225561281,3088.4570479402846
33,034,173067.73049990175,30414.919262126565,106651.28367878741,24642.05748711215,123519.39740666657,26225.398236736455,74318.49330696913,15146.093395914178,49617.00000000001,1201.9999999999998,11888.999999999996,43770.0,1828.9999999999998,13427.999999999996,32717.0,18816.999999999993,49752.34248932247,48997.28953484394,49002.320518025765,49449.264234248774,51072.346591293375,48285.33716976014,98441.59688032766,49472.33852687268,49433.28772234668,49885.51962628373,1320.0516253612038,323.01801434710103,2357.1265991451132,1179.0561591435073,10644.390604553833,11114.435506811364,10170.37833537534,10894.457133765805,10170.412682649725,10302.399293151979,20231.763282064094,10021.383482015224,11106.463780402823,10319.897375115843,13564.003040446101,60006.05144011306,776.0004815129129,13560.003049029056,59995.05147006063,775.0004905889459,13028.002748304956,58822.05087089495,1660.0011061557916,6711.0013601004775,4625.0005896198,395.0002424938395,398.0001395230794,233.00016642151968,262.0000566133566,41309.034341392966,8291.007786992643,1963.001653661732,2743.0025231582003,2807.0031794694755,1186.0012678876863,667.0005305787823,271.00033826183585,255.0000217372817,172.0000530095419,201.00011725497507,238.0000980849004,726.0002055936826,162.00002872243954,12937.002642732428,57381.05025292456,2579.0013557414945,12608.00267211462,57783.05042044047,1907.0010953433828
34,035,173726.94456792402,47879.25069729478,105952.21098055932,13773.976958377654,122648.83995230962,39008.28066799659,71697.1199517454,8212.967803949621,58751.08666506685,1639.2239201018037,17001.440700404586,53450.027110250005,2158.2444674848207,18412.49933201659,39672.33071347793,25860.351493870927,61001.073114411,60000.86009903261,60099.84401066947,60503.73941750003,62326.72833437418,59459.08801328434,120595.31346111304,60522.93145172467,60435.73011977758,65266.408460018094,1591.2328864907174,375.2967236853509,2820.7429321468726,1450.8645187090322,14807.47033767318,15516.073038550909,14265.395693551509,15279.398051176933,14251.137937063437,14289.153358345773,28370.59346102801,14107.41699892481,15462.377478268392,100.1526306018901,17462.69805681375,77283.13217308592,909.0732078796525,17509.396801753992,77556.31071829045,912.0701109880109,16880.449797890567,75853.64838935697,2013.9704208278663,9243.536500200691,5892.512136524911,454.15599377823764,474.9581451831816,285.8038182167396,256.6507724792378,53869.18779701227,10431.235791462062,2443.4946157297877,3544.5928591046936,3819.4997696841137,1443.503965157913,791.4250253121617,410.80978211003014,337.8649859661269,204.6995569061962,240.48267612623093,244.69281925834773,324.62688473878643,201.8605168505253,17047.663700413053,74234.82600817001,3015.1939806724868,16634.366360424294,74796.42600052312,2246.9380264589386
35,036,172082.23158607687,50672.400579756126,101940.88647677095,12231.995410986447,137630.41853469625,45548.53853574843,77339.91501362725,8799.99536702041,66792.45192183423,2546.6985171365095,6838.561229500535,57176.516590398955,3553.274881665696,12183.175814593531,41324.993428265356,20351.37440832848,64856.56701958824,62440.63151496388,62881.64075627436,63635.608644228494,68009.53009241974,64230.58502749592,126556.24641935533,64340.597584875504,62962.62506819946,67324.51622901515,2613.9271141652193,617.9869427114629,4554.878111433862,2441.9374184727494,8126.748871212233,9927.695759815959,7184.759691803013,8677.728438806767,6167.775297590206,7255.763929788321,14092.539862127891,6537.773128056898,9597.6982305324,0.000456690850113,8868.463399243255,78533.96725155307,1104.3307506279411,8958.363576675307,78783.50511253877,1122.1902116110573,9608.426341987239,76104.88185386469,2078.49090596584,5254.270844768182,2948.525316146704,256.91783459127277,352.2100725518676,202.01719564881986,169.08953432500357,57721.483752559536,7382.812164520575,3414.187654831117,2656.093606820041,2588.3387897908656,1295.2071688413637,635.2482696103303,427.10017511963866,616.3081998462479,427.33559998659007,291.18612096043637,264.1363839054647,405.9121137533869,199.1213839884504,10042.750699972657,72437.26043872388,3953.189625055572,9924.882913456562,72986.35156860828,3019.0053418711773
36,037,172774.7569419582,118842.68919450059,29888.162826635773,13252.380331259383,126006.37327517325,90348.61377412191,20241.100366866627,8425.276558605527,32922.0139194302,3933.662269893236,51708.907747674,27541.82161210702,4623.359449655452,54454.21911088286,23168.581066599338,58264.48154619215,34516.40061461019,32805.81761750963,32700.97216063735,33068.72185183178,35141.584825884,34211.21362374429,65872.89215446348,33669.84143218634,32668.21714907985,33597.21884849734,2826.3135383737585,1135.395309105571,5634.713300380526,2529.9237281536534,47569.91874948352,48729.42627158894,46363.61232979187,48485.89984719691,46865.25362647329,47118.58578613426,92011.91002910196,46177.763237151434,49162.36747453862,48161.72882054794,56485.79259354034,48868.31931623565,1761.4513737327345,56482.79031307922,48879.67707994405,1764.6526163648693,57188.305011784505,46374.14668932262,2781.1737864187894,33405.03675399662,19469.157819512497,975.7619480411216,1133.7900031012323,770.5391761901229,644.4667574812759,31839.728839885553,6235.370972502915,3105.3925384500512,1879.609178516266,1670.9835407857202,941.7603404296341,474.74813569052867,430.3104600441394,1076.814672934098,435.25142180920056,399.10248458968044,327.5931742765928,280.98923117397953,299.8603374397507,57250.52651610278,43355.835096914605,4708.044906292379,56807.06024949404,43922.41020136591,4019.7390945078105
37,038,174523.67175799076,40804.11824102853,109370.44582964746,17409.672528257393,129180.40885060396,33630.366125138826,79824.66211233039,10834.159569038631,63083.92339536061,2419.02931166169,12985.762424052344,54447.5635186581,2888.5824636937914,18036.10135580574,40036.442480043304,25090.171502561658,62451.9871891174,60735.29113038946,61170.48930204785,61524.49067718791,65093.85135616112,61348.276991691724,122626.74269535602,62074.44675504578,61435.200302607,62495.05437337006,2154.555440607238,645.9783341685358,3944.26882649051,2087.288068780006,13559.534579057094,14746.065375875767,12591.603951557372,14126.315553461307,11930.158892877964,12892.779058154149,25200.518055608245,12171.50715017651,14432.429091411677,12942.948127170628,14870.805651484772,76447.7480242408,1144.7207687043851,14858.671777467132,76218.61138028913,1140.7458996217113,15639.719497864098,73952.61965550143,2103.799581113802,8723.065990991947,5039.189639863575,334.1356977174553,466.70555477792055,299.351247858842,226.0577071511795,55098.375660101105,8398.444914155845,2920.634810853005,2744.5376611832808,2983.2772588389207,1369.3817256557904,681.8656374205891,437.91798200918873,505.1680151369314,295.40438994810637,323.95236903941435,279.8319519843188,311.57213623045016,213.08033862688256,15868.416254726373,71339.80323610854,3485.9251795410596,15642.92570056014,71818.03945581113,2746.237829422347
38,039,173832.41163531973,43985.017295582446,109667.1724784571,9657.72021468408,139485.97711861582,40417.006293645856,82768.77095431187,6967.254272174245,65413.32369801785,2236.8300128971473,9203.321394153438,55766.80352542957,2725.3224397121576,14949.390255192382,40609.67689743483,22892.59674061215,64112.900151649905,62243.16817699069,62824.57475551518,63165.701775043555,67064.5363995168,63105.918862227285,125989.16936154931,63892.67780448648,62901.7642774194,67318.1909351322,2004.5622698358495,529.0428507642108,3748.9101229251037,2031.4673784819256,10599.388781376801,11978.550771310582,9695.14514661604,11090.518617746817,8759.385382444454,9785.356135109514,19328.333631430836,9090.362377457688,11581.482313376591,0.647184034036223,11944.691561047475,80064.58071787434,963.8733607775232,11899.890298678287,79817.856553584,967.0577530940515,12954.508636087536,77355.41289890326,1942.0335259007368,7293.915295661828,3915.2478471052827,284.41181586041665,437.19697675774995,232.2924245232421,203.204723425702,56376.03079911383,8761.897598962827,3521.446855393231,3161.3617316502086,2977.058696961233,1466.0443756436257,703.0789784279503,506.81868889552595,512.1726623493071,360.84639883273337,324.0921850237927,270.06027500692034,355.29079115323174,216.96559846118583,13275.48975171885,74007.72265888419,3418.279627937584,13055.95270007265,74602.95816600078,2673.736386067247
39,040,173504.33240325874,91984.6196919968,25782.66628864355,36809.83385505991,133915.21941433888,74271.90054167232,19853.802641962022,25355.455876867876,41739.51080015541,3733.5189996992585,31672.113903500358,32498.158305848294,3707.7093632447313,39281.24138729884,24234.40741974207,44716.52532560684,42136.426090980814,39858.72348846496,40441.18899189374,40396.94908242272,44236.88489432794,42191.16921284031,81816.91115963155,42294.76618528229,39776.1031895263,41795.844106490076,2715.6137474820716,1195.430069791327,5414.651012644045,2500.3446834145325,32322.399261064384,33839.987710791815,30815.219075035744,33143.637766366955,30276.460781468373,31264.22366769411,60502.02706348221,29925.28776509985,34160.38993316845,32565.08179553046,34364.807100836195,56932.27735729334,1363.3467605622304,34373.04404356284,56908.95424371538,1364.3482125463502,37244.33267181005,53026.28103053727,1991.8049688740332,21506.001341924533,12352.271524118723,583.2670108224103,707.7935421134048,412.21757055411047,449.7540604531485,37838.458512353325,5840.758693623143,4049.9290470962956,2043.4142111380038,1583.1760379838627,852.5106176019385,527.1511805296967,415.79004432370203,781.6245586183815,336.8471970047566,327.5227785673951,241.39877620044527,244.89152531831377,243.01982950782244,37375.30721197386,49047.50351921718,3982.695917839918,36989.833135062356,49504.01510538876,3451.375181651221
40,041,173494.67029810773,40406.04318594686,88558.02336678129,23298.587166306625,127606.88818666384,34741.579299882396,63170.45188348393,14860.842594506734,48094.5952566353,1890.4554113383228,12563.049577663203,41913.31773151272,2600.2531019809135,14919.794842905503,30999.286726585564,20483.01712295088,47755.45674891365,46392.144913056574,46465.80487449344,47005.788535585976,49106.43413631272,46418.64952252168,93616.49749630805,47285.058811359326,46733.372176151395,51679.894901480555,1838.5576004360955,542.3376273587328,3433.706019557153,1702.7685239115551,11919.917812544314,12937.400014365554,11325.620276585476,12435.612395699054,11363.979028789507,11572.717618283215,22332.39734372531,11119.80727571984,12949.281751277387,204.52598542535418,15270.812821599586,59348.217613697765,878.9793791894871,15271.985431041612,59352.071913792104,880.9793791894868,15024.077251954752,57962.732889308885,1750.782084971744,7590.201066459552,5069.142474500832,568.5166859194004,537.4032941678395,221.27694705982896,410.0281222412158,39800.29273503324,8330.588059772224,2659.4752056956804,2780.5126520128365,2318.0551904213403,1028.859947328159,690.3874106358285,362.58612599140173,438.77310552432436,311.99098752767503,314.8798951700963,287.36758881185233,239.56197405211483,225.10901173627292,14787.749130953302,55707.0111134099,3255.180554870585,14454.657009754137,56003.429199371836,2386.9416512466696
